Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x10ac,16718.645,1270.220417,7,3,15,4,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan",26,11,18.45,1,_,853.41,31.39733884,16 Years and 3 Months,No,50.9619359,36.41309208,!@9#%8,319.6470137,2024-08-01
CUS_0x10c5,158623.16,13180.59667,2,7,10,1,Payday Loan,10,5,6.04,0,Good,1134.83,41.79680012,30 Years and 2 Months,No,91.03390498,282.7186891,High_spent_Medium_value_payments,1194.307073,2024-08-01
CUS_0x1145,17975.32,1444.943333,6,5,32,9,"Student Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",61,25,8.9,13,Bad,1263.1,25.68179803,12 Years and 5 Months,Yes,76.45032459,176.7762101,Low_spent_Small_value_payments,181.2677987,2024-08-01
CUS_0x11ac,69136.54,5902.378333,3,4,14,0,,14,18,7.18,3,Standard,478.85,32.10316372,17 Years and 5 Months,Yes,0.0,435.9370015,Low_spent_Small_value_payments,444.3008318,2024-08-01
CUS_0x122c,36346.13,3188.844167,8,6,11,3,"Credit-Builder Loan, Home Equity Loan, and Auto Loan",21,15,10.54,4,Good,1252.46,28.06670356,22 Years and 2 Months,NM,89.06155404,110.5097025,High_spent_Medium_value_payments,369.3131601,2024-08-01
CUS_0x1274,49070.94,4128.245,8,4,4041,3_,"Student Loan, Payday Loan, and Payday Loan",13,17,12.81,8,Standard,1800.41,28.69571405,5 Years and 11 Months,NM,72.73879852,330.0513875,Low_spent_Small_value_payments,300.034314,2024-08-01
CUS_0x1288,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",26,21,17.49,9,Bad,3947.24,36.59127764,5 Years and 5 Months,Yes,378.3046734,509.0452194,Low_spent_Large_value_payments,269.7162744,2024-08-01
CUS_0x12cc,20521.36,1721.113333,10,8,17,3,"Personal Loan, Payday Loan, and Mortgage Loan",21,12,14.94,10,Standard,1896.78,22.72443389,10 Years and 9 Months,Yes,42.15204181,110.9633525,!@9#%8,244.4192926,2024-08-01
CUS_0x1338,20078.47,1447.205833,10,10,31,8,"Student Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",43,22,25.27,13,_,4545.35,31.77552414,13 Years and 10 Months,NM,120.3340101,78.19652149,Low_spent_Small_value_payments,236.1900517,2024-08-01
CUS_0x1370,10216.36,587.015817,10,8,22,5,"Mortgage Loan, Personal Loan, Student Loan, Student Loan, and Personal Loan",20,23,19.55,6,Bad,3703.66,29.4567378,12 Years and 2 Months,Yes,121.2297293,26.72371667,High_spent_Medium_value_payments,262.3304037,2024-08-01
CUS_0x1378,18064.06,1579.338333,6,5,224,6,"Auto Loan, Student Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",16,10,19.9,6,_,2116.7,29.33472423,8 Years and 4 Months,Yes,77.441739,144.5582196,!@9#%8,215.9338747,2024-08-01
CUS_0x139b,29313.3,2151.775,4,5,1,3,"Credit-Builder Loan, Home Equity Loan, and Not Specified",-1,4,5.95,7,Good,341.96,28.19561601,32 Years and 5 Months,No,52.21702036,128.9605198,High_spent_Small_value_payments,293.9999599,2024-08-01
CUS_0x13a9,19473209,4618.901667,3,7,5,3,"Credit-Builder Loan, Auto Loan, and Mortgage Loan",14,12,2.03,7,Good,140.59,31.80644929,28 Years and 8 Months,No,92.50592257,114.2716051,High_spent_Medium_value_payments,505.112639,2024-08-01
CUS_0x13ce,18710.74,1363.228333,2,6,8,4,"Payday Loan, Credit-Builder Loan, Payday Loan, and Student Loan",1,8,5.13,5,Good,830.7,22.73838014,29 Years and 8 Months,No,50.32093195,63.22151612,Low_spent_Large_value_payments,292.7803853,2024-08-01
CUS_0x147a,14384.4,1218.7,3,7,19,6,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",20,17,11.11,5,Standard,1465.3,35.84786534,7 Years and 3 Months,Yes,65.49708377,10.79480579,High_spent_Large_value_payments,285.5781104,2024-08-01
CUS_0x1510,53218.86,4715.905,10,9,25,2,"Not Specified, and Credit-Builder Loan",26,19,8.67,12,Bad,2623.47,35.49573058,7 Years and 10 Months,Yes,56.38856296,146.7492008,High_spent_Medium_value_payments,518.4527362,2024-08-01
CUS_0x1572,83384.2,7080.683333,3,9,24,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,15.14,9,Standard,2613.85,28.45556586,12 Years and 6 Months,Yes,112.0104147,105.6244855,High_spent_Large_value_payments,730.4334331,2024-08-01
CUS_0x159b,55670.07,4395.1725,3,10,26,3,"Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",14,19,7.7,11,Standard,2074.85,37.91147818,7 Years and 0 Months,Yes,136.7747535,146.3984511,High_spent_Medium_value_payments,406.3440454,2024-08-01
CUS_0x15f1,51568.11,4016.3425,6,10,26,5,"Auto Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, and Not Specified",27,14,_,11,_,2620.12,36.11804355,10 Years and 2 Months,Yes,172.0831023,94.30047932,High_spent_Large_value_payments,375.2506683,2024-08-01
CUS_0x1621,18329.93,1312.494167,7,6,6,6,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",17,11,18.41,6,Standard,161.04,35.15460513,19 Years and 11 Months,NM,51.96709426,176.1227535,Low_spent_Small_value_payments,193.1595689,2024-08-01
CUS_0x1638,32370.6_,2862.55,7,10,32,5,"Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",59,24,6.03,11,Bad,3293.91,34.9339035,7 Years and 10 Months,Yes,74.73802678,161.0101358,Low_spent_Small_value_payments,340.5068374,2024-08-01
CUS_0x165b,142717.44,11947.12,5,4,13,0,,26,13,17.99,9,Standard,1413.48,39.01554454,16 Years and 11 Months,Yes,0.0,531.3412275,High_spent_Small_value_payments,923.3707725,2024-08-01
CUS_0x1890,20823.28,1473.273333,7,6,25,7,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Mortgage Loan",25,25,23.59,12,_,2634.7,31.43110659,2 Years and 10 Months,Yes,85.86895832,99.05034939,!@9#%8,252.4080256,2024-08-01
