Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1075,24709.33,1933.468718,5,5,6,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,7,1497,_,413.18,32.76125199,17 Years and 10 Months,No,196.0271616,120.5587399,Low_spent_Small_value_payments,334.6672974,2024-05-01
CUS_0x1185,18963.65,1794.304167,4,8,29,6,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",27,7,13.04,11,Standard,2422.18,26.01558081,7 Years and 0 Months,Yes,64.12529497,60.75560556,High_spent_Medium_value_payments,304.5495161,2024-05-01
CUS_0x1190,44134.06,3182.481695,4,4,9,3,"Personal Loan, Auto Loan, and Student Loan",29,19,0.9,5,Good,809.59,33.94352557,23 Years and 5 Months,NM,551.2715539,97.11016167,Low_spent_Large_value_payments,467.1587557,2024-05-01
CUS_0x122f,18231.52,1448.293333,6,1375,15,9,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Auto Loan, and Payday Loan",35,17,1.83,7,_,1358.96,34.00302837,15 Years and 5 Months,Yes,86.60864701,102.2605664,Low_spent_Small_value_payments,245.9601199,2024-05-01
CUS_0x1233,42112.56,3511.38,5,6,9,4,"Not Specified, Auto Loan, Personal Loan, and Auto Loan",1,3,_,4,Good,1052.71,25.03652442,16 Years and 10 Months,No,132.1935422,218.9142599,Low_spent_Small_value_payments,290.0301979,2024-05-01
CUS_0x1236,28352.24_,2385.686667,4,4,7,3,"Personal Loan, Student Loan, and Mortgage Loan",4,0,9.02,0,Good,1085.7,23.10198935,16 Years and 10 Months,No,46.39072976,101.7152477,Low_spent_Small_value_payments,380.4626892,2024-05-01
CUS_0x1249,9529.855,688.1545833,9,8,26,3,"Not Specified, Payday Loan, and Auto Loan",50,15,7.2,10,Bad,1818.36,35.67904963,7 Years and 2 Months,Yes,12.01094253,50.63203546,Low_spent_Small_value_payments,296.1724803,2024-05-01
CUS_0x125c,32129,2514.416667,3,7,10,2,"Personal Loan, and Student Loan",28,19,16.84,8,Standard,2554.25,30.28194504,13 Years and 8 Months,Yes,34.99648116,93.27286749,Low_spent_Medium_value_payments,403.172318,2024-05-01
CUS_0x128f,75816.52,6291.043333,6,9,22,5,"Not Specified, Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",20,25,27.85,9,_,2555.9,30.81363182,6 Years and 2 Months,Yes,158.1637791,73.0545126,!@9#%8,637.8860416,2024-05-01
CUS_0x131f,68105.6,5636.466667,8,8,19,5,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",28,27,26.05,13,Bad,2867.7,24.14590247,2 Years and 5 Months,Yes,279.0820691,62.66470697,High_spent_Medium_value_payments,471.8998906,2024-05-01
