Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x10bb,60830.92,5044.243333,0,1,11,4,"Payday Loan, Home Equity Loan, Auto Loan, and Debt Consolidation Loan",14,3,7.41,0,_,133.63,38.71229772,23 Years and 10 Months,No,159.799347,404.0458181,Low_spent_Small_value_payments,230.5791683,2023-03-01
CUS_0x10eb,28315.95_,2415.6625,4,7,10,2_,"Student Loan, and Payday Loan",8,8,10.34,4,Good,677.4,26.9123235,20 Years and 5 Months,No,30.23099627,133.048835,Low_spent_Small_value_payments,368.2864188,2023-03-01
CUS_0x1132,46268.4,3983.7,5,4,20,4_,"Student Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",27,17,9.58,9,_,1447.57,30.4572227,14 Years and 0 Months,Yes,103.7780501,230.9491538,High_spent_Small_value_payments,323.6427961,2023-03-01
CUS_0x1135,83358.3,6896.525,5,3,5,3,"Auto Loan, Not Specified, and Auto Loan",6,6,2.66,7,_,727.88,24.2042601,30 Years and 10 Months,No,169.9360048,243.0365277,High_spent_Medium_value_payments,526.6799675,2023-03-01
CUS_0x11c7,36817.94,3198.161667,5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan",9,6,3.98,5,Good,1019.46,35.27066262,17 Years and 2 Months,No,86.80991789,206.5143312,Low_spent_Small_value_payments,316.4919175,2023-03-01
CUS_0x123a,36228.2,2991.016667,8,7,34,2,"Personal Loan, and Not Specified",28,15,18.07,9,_,1643.06,37.11248259,18 Years and 9 Months,Yes,47.25240768,176.603757,Low_spent_Medium_value_payments,366.9782289,2023-03-01
CUS_0x1271,99337.28,8563.106667,5,5,17,6,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",14,13,13.01,5,Standard,255.82,36.04675771,16 Years and 6 Months,Yes,338.6524239,312.2186551,High_spent_Medium_value_payments,455.4395877,2023-03-01
CUS_0x12dd,31754.27,2541.189167,1,3,11,4,"Mortgage Loan, Payday Loan, Mortgage Loan, and Payday Loan",10,-1,6.81,5,_,647.94,28.33336933,19 Years and 3 Months,NM,76.53550481,190.0146465,Low_spent_Small_value_payments,277.5687654,2023-03-01
CUS_0x1324,19858.97,1663.914167,10,6,24,3,"Mortgage Loan, Personal Loan, and Home Equity Loan",33,22,1.33,8,Bad,1689.38,31.30340585,13 Years and 4 Months,Yes,6821.0,38.63901939,High_spent_Medium_value_payments,329.9680568,2023-03-01
CUS_0x136b,120260.2,9904.683333,4,5,14,1_,Mortgage Loan,14,15,18.5,2,Standard,1436.96,42.63930533,21 Years and 0 Months,Yes,53.15512272,239.1609633,Low_spent_Large_value_payments,968.1522473,2023-03-01
CUS_0x13df,32387.94,2819.995,8,4,12,0,,5,9,6.18,5,_,565.34,25.31087916,16 Years and 9 Months,No,0.0,213.6327046,Low_spent_Small_value_payments,358.3667954,2023-03-01
CUS_0x13ee,11826.655,836.5545833,8,6,6,3,"Auto Loan, Mortgage Loan, and Student Loan",27,15,3.97,6,Standard,673.14,36.23832597,26 Years and 9 Months,No,25.23020182,95.83668148,Low_spent_Small_value_payments,252.588575,2023-03-01
CUS_0x14d8,53052.2,4546.016667,6,5,12,2,"Credit-Builder Loan, and Payday Loan",30,9,6.57,4,Standard,434.25,28.46298818,17 Years and 0 Months,No,79.60689296,538.4489418,Low_spent_Small_value_payments,126.545832,2023-03-01
CUS_0x1521,16252.91,1584.409167,1,5,4,2,"Not Specified, and Home Equity Loan",15,11,3.29,5,Good,1484.51,31.42670532,33 Years and 3 Months,No,19.65352707,170.3701989,Low_spent_Small_value_payments,258.4171907,2023-03-01
CUS_0x15a4,15652.99,1318.415833,1,5,5,1,Credit-Builder Loan,10,5,5.86,2,Good,37.63,30.57912123,30 Years and 5 Months,No,10.82246901,44.73597007,High_spent_Small_value_payments,336.2831443,2023-03-01
CUS_0x15b9,32023.64,2549.636667,7,10,19,2,"Auto Loan, and Debt Consolidation Loan",28,16,9.43,6,Standard,2518.1,37.60037817,12 Years and 10 Months,Yes,29.98949551,62.94868182,High_spent_Medium_value_payments,412.0254893,2023-03-01
CUS_0x1690,51266.34,4089.195,6,6,24,7,"Mortgage Loan, Student Loan, Mortgage Loan, Student Loan, Payday Loan, Not Specified, and Mortgage Loan",19,21,26.79,10,_,4895.58,35.49557628,4 Years and 0 Months,Yes,176.4702055,97.10077273,High_spent_Medium_value_payments,385.3485217,2023-03-01
CUS_0x16d0,18463.93,1795.660833,4,6,20,4,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",22,14,17.93,6,Standard,866.07,36.00422818,9 Years and 4 Months,Yes,46.97536142,20.69899774,High_spent_Medium_value_payments,361.8917242,2023-03-01
CUS_0x1769,40651.74,3238.645,3,4,4,4,"Mortgage Loan, Payday Loan, Student Loan, and Personal Loan",11,3,10.69,5,Good,231.41,24.44464555,30 Years and 10 Months,No,133.1009612,74.29473343,High_spent_Large_value_payments,356.4688053,2023-03-01
CUS_0x17c3,144423.72,11953.31,2,7,1,3,"Not Specified, Personal Loan, and Mortgage Loan",8,11,10.6,9,Good,1255.59,34.17634462,23 Years and 3 Months,No,294.8831636,940.5112841,!@9#%8,239.9365523,2023-03-01
CUS_0x1844,11845938,636.715,6,6,5,3,"Not Specified, Student Loan, and Home Equity Loan",12,13,15.49,6,Standard,1382.42,25.35741014,5 Years and 10 Months,Yes,10122.0,43.82720243,Low_spent_Medium_value_payments,276.2071017,2023-03-01
CUS_0x18a6,34279.21,2741.600833,5,2,4985,3,"Student Loan, Home Equity Loan, and Payday Loan",14,10,4.83,0,Good,1133.21,22.53847444,32 Years and 4 Months,NM,64.81128191,333.3245725,Low_spent_Small_value_payments,166.0242289,2023-03-01
CUS_0x1a33,7064.385,393.69875,10,9,19,6,"Student Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",55,22,28.9,10,Bad,3918.55,25.8187576,13 Years and 5 Months,Yes,31122.0,40.72103543,Low_spent_Small_value_payments,261.4490522,2023-03-01
CUS_0x1a3a,48948.57,3845.0475,5,7,9,6,"Auto Loan, Auto Loan, Student Loan, Payday Loan, Personal Loan, and Student Loan",18,10,14.14,9,Standard,2414.79,37.31253711,15 Years and 3 Months,Yes,157.7818125,135.321982,High_spent_Medium_value_payments,341.4009555,2023-03-01
CUS_0x1a77,91117.72,7494.143333,8,4,19,0,,22,20,11.69,0,Standard,1465.86,35.48607213,20 Years and 2 Months,No,0.0,269.0693956,Low_spent_Medium_value_payments,760.3449377,2023-03-01
CUS_0x1aa0,62848.83,5006.4025,7,6,10,0,,8,16,17.7,1127,Standard,1242.93,29.66259249,16 Years and 6 Months,Yes,0.0,152.6633449,High_spent_Small_value_payments,607.9769051,2023-03-01
CUS_0x1add,57452.43,4802.7025,6,10,27,9,"Not Specified, Personal Loan, Student Loan, Not Specified, Payday Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Debt Consolidation Loan",55,25,7.77,13,Bad,1567.24,26.01791229,20 Years and 3 Months,Yes,289.4597989,209.6409638,High_spent_Small_value_payments,241.1694873,2023-03-01
CUS_0x1ba9,78066.48,6673.54,8,9,20,-100,"Home Equity Loan, Auto Loan, Payday Loan, and Personal Loan",39,11,18.2,9,Standard,1703.06,24.19259556,17 Years and 3 Months,Yes,132.911175,166.7915547,High_spent_Medium_value_payments,617.6512702,2023-03-01
CUS_0x1c2f,54054.18,4296.515,6,6,10,-100,,14,19,7.07,4,Good,583.79,34.3974472,23 Years and 1 Months,No,0.0,505.822141,!@9#%8,213.829359,2023-03-01
CUS_0x1c76,35075,3032.916667,6,3,9,5,"Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",7,7,11.63,7,Standard,1435.83,28.48511951,10 Years and 2 Months,Yes,144.3830352,139.3142476,!@9#%8,289.5943838,2023-03-01
CUS_0x1c78,54219.54,4251.295,9,5,19,2,"Payday Loan, and Mortgage Loan",44,19,3.89,12,Bad,2040.33,28.19267991,7 Years and 5 Months,Yes,54.15780394,400.3261623,!@9#%8,250.6455337,2023-03-01
CUS_0x1cb0,59823.58,5220.298333,0,2,5,1,Not Specified,4,11_,8.96,4,Good,406.75,42.14742929,22 Years and 11 Months,No,45.89219592,105.4181488,High_spent_Medium_value_payments,620.7194886,2023-03-01
CUS_0x1d08,79752.42,6348.035,5,3,6,2,"Debt Consolidation Loan, and Auto Loan",19,20,4.61,1,Standard,1055.14,38.1984508,27 Years and 9 Months,No,109.8246394,58.02497082,High_spent_Large_value_payments,706.9538897,2023-03-01
CUS_0x1d18,33702.74,2998.561667,7,3,19,2,"Mortgage Loan, and Not Specified",6,7,10.7,5,Standard,636.96,23.75205309,24 Years and 6 Months,Yes,37.99322924,246.3342421,Low_spent_Small_value_payments,305.5286953,2023-03-01
CUS_0x1d3e,41499.21,3582.2675,0,5,5,0,,4,7_,9.79,4,_,1272.15,34.08588225,15 Years and 10 Months,No,0.0,360.8253656,Low_spent_Small_value_payments,287.4013844,2023-03-01
CUS_0x1d79,29661.88_,2435.823333,4,7,8,0_,,9,1,6.39,2,Good,80.25,39.80327163,25 Years and 3 Months,No,0.0,170.8559117,Low_spent_Large_value_payments,342.7264216,2023-03-01
CUS_0x1db5,74092.04,6029.336667,7,9,15,3,"Credit-Builder Loan, Mortgage Loan, and Student Loan",38,16,1.94,10,Bad,1531.49,30.51239085,13 Years and 9 Months,Yes,105.645995,284.6940064,Low_spent_Large_value_payments,482.5936652,2023-03-01
CUS_0x1e8e,27007.19,2193.599167,3,7,20,0_,,14,10,16.24,5,Standard,189,23.01642478,22 Years and 10 Months,Yes,0.0,54.64873057,High_spent_Small_value_payments,424.7111861,2023-03-01
CUS_0x1f39,18399.84,1609.32,6,9,16,6,"Payday Loan, Not Specified, Not Specified, Student Loan, Mortgage Loan, and Student Loan",56,17,24.23,11,Bad,4936.34,24.13029866,9 Years and 2 Months,NM,70.96507298,186.7767923,Low_spent_Small_value_payments,193.1901347,2023-03-01
CUS_0x1f4b,50757.15,4162.7625,10,7,20,5,"Debt Consolidation Loan, Mortgage Loan, Not Specified, Not Specified, and Not Specified",25,19,20.78,12,_,3682.08,25.81142447,7 Years and 8 Months,Yes,149.0388825,52.96890536,High_spent_Large_value_payments,454.2684621,2023-03-01
CUS_0x1f8c,106418.67,8961.2225,3,6,15,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",17,15,19.31,12,Standard,848.03,32.41049495,5 Years and 8 Months,Yes,239.2457498,377.9361775,Low_spent_Medium_value_payments,558.9403227,2023-03-01
CUS_0x1f8d,109600.95,9336.4125,4,7,1,3,"Mortgage Loan, Payday Loan, and Personal Loan",14,4,0.93,3,Good,141.08,27.71191906,19 Years and 0 Months,No,252.46481,197.0306414,High_spent_Medium_value_payments,734.1457986,2023-03-01
CUS_0x2041,24726.48,1767.54,4,6,15,2,"Personal Loan, and Student Loan",17,16,11.51,3,Standard,155.22,35.06099084,28 Years and 2 Months,No,25.14400588,53.59274284,Low_spent_Large_value_payments,368.0172513,2023-03-01
CUS_0x2087,65869.24,5702.103333,1,7,10,3,"Student Loan, Home Equity Loan, and Not Specified",1,6,5.2,2,Good,506.2,33.31689446,18 Years and 6 Months,No,154.1622312,333.1807257,High_spent_Small_value_payments,342.8673765,2023-03-01
CUS_0x2159,115380.18,9418.015,0,4,12,2,"Auto Loan, and Debt Consolidation Loan",12,9,_,7,Good,101.29,34.09222798,25 Years and 10 Months,No,133.2604608,337.0664409,High_spent_Medium_value_payments,721.4745983,2023-03-01
CUS_0x21d8,37471.52,3321.626667,5,4,8,4,"Not Specified, Mortgage Loan, Home Equity Loan, and Home Equity Loan",13,4,3.4,7,Good,962.64,29.82292091,28 Years and 10 Months,No,107.1894367,43.14900853,!@9#%8,431.8242214,2023-03-01
