Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1009,52312.68_,4250.39,6,5,17,4,"Not Specified, Home Equity Loan, Credit-Builder Loan, and Payday Loan",5,18,9.73,4,_,202.68,40.28699667,31 Years and 0 Months,Yes,108.3664671,58.66019165,High_spent_Medium_value_payments,508.0123412,2025-01-01
CUS_0x1098,20652.98_,1468.081667,7,5,21,2,"Auto Loan, and Payday Loan",24,10,8.58,8,Standard,1859.53,37.44110091,18 Years and 11 Months,NM,33.23835624,54.60338563,Low_spent_Small_value_payments,348.9664248,2025-01-01
CUS_0x109f,130435.86,10623.655,4,846,9,2,"Home Equity Loan, and Home Equity Loan",13,1,12.85,0,Good,942.71,34.78470398,29 Years and 11 Months,NM,188.1861332,1070.730679,Low_spent_Medium_value_payments,81.141936,2025-01-01
CUS_0x10b6,5691341,1712.969167,7,3,19,3,"Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",6,12,1.23,1,Standard,277.93,40.27854126,18 Years and 4 Months,No,37.99637813,65.37216415,High_spent_Small_value_payments,327.9283744,2025-01-01
CUS_0x10e2,43133.85,3432.4875,10,10,31,7,"Personal Loan, Auto Loan, Not Specified, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, and Credit-Builder Loan",43,24,6.41,11,Bad,2504.1,27.11586056,10 Years and 9 Months,Yes,151.287255,67.89250966,High_spent_Large_value_payments,364.0689854,2025-01-01
CUS_0x114b,107118.96,9104.58,5,7,5,3,"Payday Loan, Auto Loan, and Not Specified",24,8,10.49,3,Standard,1049.33,29.11156057,30 Years and 10 Months,Yes,53636.0,815.4767929,Low_spent_Medium_value_payments,235.4152173,2025-01-01
CUS_0x11b7,70099.04,5420.165108,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",5,6,9.85,5,Good,498.61,28.95181593,24 Years and 4 Months,No,790.339473,134.9700589,High_spent_Medium_value_payments,601.9706932,2025-01-01
CUS_0x11c1,29902.22,2230.851667,6,3,12,3,"Payday Loan, Personal Loan, and Student Loan",9,13,9.57,0,Standard,533.71,38.32183056,20 Years and 2 Months,Yes,66.2103271,44.11332028,!@9#%8,352.7615193,2025-01-01
CUS_0x11d9,87538.24,6183.897312,2,4,3,0,,11,6,4.6,2,_,41.82,30.91408082,25 Years and 3 Months,No,955.9560214,235.8595671,High_spent_Small_value_payments,738.1257662,2025-01-01
CUS_0x120d,18743.075,1330.922917,2,7,4,4,"Home Equity Loan, Not Specified, Not Specified, and Personal Loan",7,12,9.46,0,Good,183.15,34.88858653,22 Years and 8 Months,No,57.80181333,140.0754956,Low_spent_Small_value_payments,225.2149828,2025-01-01
CUS_0x1258,44955.64,3878.303333,4,6,20,0,,25,9,17.2,4,Standard,766.63,38.79470513,17 Years and 3 Months,Yes,0.0,70.33669216,High_spent_Medium_value_payments,567.4936412,2025-01-01
CUS_0x130c,9203.725,1048.977083,10,5,18,7,"Student Loan, Mortgage Loan, Not Specified, Home Equity Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",37,21,1.8,11,_,2338.29,24.21894227,8 Years and 8 Months,NM,31.49706645,94.48429261,Low_spent_Large_value_payments,248.9163493,2025-01-01
CUS_0x133d,15307.26,1097.605,2,1,3,0,,5,1,4.89,3,Good,705.9,38.92848361,24 Years and 10 Months,No,0.0,136.6165526,Low_spent_Small_value_payments,354.7082218,2025-01-01
CUS_0x133f,100914.39,8546.5325,5,5,16,5,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",28,9,19.35,4,Standard,1410.49,39.91276191,8 Years and 9 Months,Yes,242.966043,245.3428988,High_spent_Medium_value_payments,616.3443082,2025-01-01
CUS_0x13e4,62475.57,5307.2975,7,7,28,5,"Mortgage Loan, Student Loan, Student Loan, Home Equity Loan, and Personal Loan",25,16,20.37,11,Bad,3523.03,38.93791341,14 Years and 8 Months,NM,177.6339566,134.7976913,High_spent_Large_value_payments,458.2981021,2025-01-01
CUS_0x1463,95534.61,8015.2175,6,911,11,0,,27,14,3.92,0,Standard,1273.05,34.82754464,33 Years and 0 Months,NM,0.0,229.3164718,High_spent_Small_value_payments,832.2052782,2025-01-01
CUS_0x1499,100887.72,8271.31,5,7,19,4_,"Credit-Builder Loan, Home Equity Loan, Not Specified, and Payday Loan",18,14,11.92,1,_,491.35,27.53617371,20 Years and 5 Months,No,257.3363561,547.0614196,High_spent_Small_value_payments,282.7332242,2025-01-01
CUS_0x15c5,21585.13,1525.760833,7,4,17,4,"Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",25,23,15.55,4,_,83.55,34.03123234,17 Years and 6 Months,Yes,67.60250044,153.1459567,Low_spent_Small_value_payments,221.8276261,2025-01-01
CUS_0x165f,28443.42,2314.285,7,4,9,2,"Not Specified, and Not Specified",23,12,7.23,4,_,1476.31,28.67616,24 Years and 2 Months,No,39.80748156,23.55331703,High_spent_Large_value_payments,408.0677014,2025-01-01
CUS_0x1697,69035.64_,5691.97,8,9,30,7,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Home Equity Loan",55,24,1.32,9,Bad,1931.25,40.05274435,10 Years and 3 Months,Yes,352.9809971,286.49648,High_spent_Medium_value_payments,267.8243871,2025-01-01
CUS_0x16ae,51034.12,4499.843333,6,4,6,2,"Student Loan, and Credit-Builder Loan",16,23,11.87,1,Standard,1350.85,33.73788997,16 Years and 2 Months,Yes,65.43101498,108.8138124,High_spent_Large_value_payments,515.739506,2025-01-01
CUS_0x1705,43543.72,3476.643333,3,3,7,1,Not Specified,3,0,6.7,3,_,189.81,35.23900633,23 Years and 10 Months,No,33.43804242,121.3081733,High_spent_Medium_value_payments,442.9181176,2025-01-01
CUS_0x1806,14675.03,963.9191667,8,5,18,3,"Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",9,18,6.25,2,Standard,170.53,24.54445989,33 Years and 2 Months,Yes,30.80878648,70.89412977,Low_spent_Small_value_payments,284.6890004,2025-01-01
CUS_0x18b5,63501.72,5471.81,9,8,21,2,"Auto Loan, and Not Specified",18,20,8.27,13,Bad,2056.37,24.34236782,10 Years and 3 Months,Yes,105.2386874,265.205665,High_spent_Small_value_payments,436.7366476,2025-01-01
CUS_0x18be,8393.5,517.4583333,9,7,29,5,"Student Loan, Student Loan, Not Specified, Payday Loan, and Debt Consolidation Loan",15,21,2.92,2324,_,1685.82,29.61663549,19 Years and 10 Months,Yes,28.7063974,55.76202234,Low_spent_Small_value_payments,257.2774136,2025-01-01
CUS_0x19a3,15636.605,1575.050417,8,7,3,4,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",30,10,1.75,4,Standard,592.29,33.46180747,33 Years and 8 Months,No,43.51634815,57.44539889,Low_spent_Small_value_payments,346.5432946,2025-01-01
CUS_0x1a23,35205.45,3165.7875,3,7,7,3,"Personal Loan, Personal Loan, and Home Equity Loan",8,9,9.06,4,Good,671.94,26.90904027,31 Years and 4 Months,No,57.51493672,122.3931214,High_spent_Small_value_payments,396.6706919,2025-01-01
CUS_0x1a86,8135.92,378.9933333,7,5,32,9,"Student Loan, Payday Loan, Payday Loan, Home Equity Loan, Student Loan, Payday Loan, Payday Loan, Not Specified, and Payday Loan",35,18,16.62,10,_,3080.5,30.00431376,7 Years and 0 Months,Yes,58268.0,34.39249564,Low_spent_Small_value_payments,260.4104784,2025-01-01
CUS_0x1be1,40375.78,3121.648333,6,9,24,9,"Personal Loan, Student Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, Auto Loan, Payday Loan, Mortgage Loan, and Not Specified",34,24,0.61,13,Bad,3619.68,24.99956076,12 Years and 9 Months,Yes,181.3210589,263.9817574,Low_spent_Medium_value_payments,146.862017,2025-01-01
CUS_0x1c59,19188.055,1358.004583,5,4,2,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",1,8,4.5,7,_,464.09,29.11543279,22 Years and 9 Months,No,44.60237014,99.45286523,Low_spent_Small_value_payments,281.745223,2025-01-01
CUS_0x1cbd,36412.86,3054.405,7,4,7,3,"Personal Loan, Mortgage Loan, and Credit-Builder Loan",20,19_,4.06,0,_,1485.18,39.59519093,26 Years and 4 Months,No,71.17851039,60.1318479,High_spent_Medium_value_payments,424.1301417,2025-01-01
CUS_0x1cbe,59807.61,4976.9675,10,10,30,9,"Credit-Builder Loan, Mortgage Loan, Student Loan, Auto Loan, Home Equity Loan, Auto Loan, Mortgage Loan, Home Equity Loan, and Not Specified",17,18,20,11,Bad,3126.29,22.49793557,8 Years and 2 Months,Yes,442.7665564,466.8350085,!@9#%8,106.1980407,2025-01-01
CUS_0x1ccd,17733.32,1687.776667,5,5,19,3,"Mortgage Loan, Not Specified, and Not Specified",8,10,8.73,3,Standard,111.83,24.98656738,21 Years and 3 Months,No,25.9784603,72.5506232,Low_spent_Medium_value_payments,342.4762894,2025-01-01
CUS_0x1de9,106002.32,8974.526667,4,4,13,4,"Debt Consolidation Loan, Mortgage Loan, Student Loan, and Payday Loan",16,17,8.64,0,_,332.47,26.07000068,21 Years and 10 Months,No,218.5836408,194.2721029,!@9#%8,724.596923,2025-01-01
CUS_0x1deb,98436.6,8079.05,8,6,10,0,,33,16,10.28,3,Good,329.72,42.53460976,21 Years and 0 Months,No,0.0,247.0065604,High_spent_Medium_value_payments,810.8984396,2025-01-01
CUS_0x1f15,73378.32,5832.86,7,8,26,5,"Payday Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Mortgage Loan",16,23,9.76,9,Bad,2075.82,24.91791103,10 Years and 8 Months,Yes,187.0729499,628.3738418,Low_spent_Small_value_payments,57.83920829,2025-01-01
CUS_0x1f2f,24821.36,2106.446667,5,5,7,0,,6,20,_,6,Standard,298.88,24.0549438,33 Years and 1 Months,No,0.0,197.6771276,Low_spent_Small_value_payments,302.9675391,2025-01-01
CUS_0x206c,108472.35,9233.3625,5,7,2,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",11,14,0.57,3,_,1351.42,40.48686167,23 Years and 10 Months,No,241.6056743,475.0859951,Low_spent_Medium_value_payments,486.6445806,2025-01-01
CUS_0x20e5,99845.4,8600.45,1,1,11,2,"Mortgage Loan, and Not Specified",10,2,4.84,1,Good,778.1,35.94439307,21 Years and 0 Months,No,136.474227,74.80111142,High_spent_Large_value_payments,888.7696616,2025-01-01
CUS_0x21ac,55593.99,4874.8325,7,6,30,6,"Home Equity Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",15,17,11.09,1709,Standard,1314.25,26.50989094,18 Years and 6 Months,Yes,269.0332338,97.67819675,High_spent_Medium_value_payments,370.7718194,2025-01-01
CUS_0x21be,99127.04,8217.586667,8,3,10,4,"Payday Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",17,19,13.88,7,Standard,1126.35,24.39190812,26 Years and 8 Months,Yes,245.9851478,103.5941264,High_spent_Large_value_payments,712.1793924,2025-01-01
CUS_0x22c1,108115.05,9022.5875,6,5,18,3,"Debt Consolidation Loan, Auto Loan, and Debt Consolidation Loan",27,15,1.27,1,Standard,1149.16,27.81369198,25 Years and 9 Months,NM,206.5762706,492.6094418,Low_spent_Large_value_payments,473.0730376,2025-01-01
CUS_0x22c5,71878.92_,6072.91,1712,1,5,2,"Personal Loan, and Student Loan",15,7,10.24,1,Good,664.92,31.19469771,32 Years and 0 Months,No,88.02229277,230.2282913,Low_spent_Medium_value_payments,569.0404159,2025-01-01
CUS_0x22f7,10542.045,1082.50375,7,6,19,4,"Not Specified, Home Equity Loan, Debt Consolidation Loan, and Home Equity Loan",5,10,1.54,0,Standard,528.87,26.89474439,17 Years and 8 Months,No,25.94871238,39.00448084,High_spent_Medium_value_payments,293.2971818,2025-01-01
CUS_0x22fe,76801.36,6387.113333,8,52,13,6,"Payday Loan, Personal Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Not Specified",27,14,12.38,6,Standard,1172.94,26.80613097,8 Years and 2 Months,Yes,260.8469738,588.7151842,Low_spent_Large_value_payments,59.14917538,2025-01-01
CUS_0x23eb,109905.96,9096.83,8,4,8,1,Personal Loan,29,19,5.07,1,Standard,150.87,40.60455533,20 Years and 8 Months,Yes,90.58286628,272.9301148,Low_spent_Medium_value_payments,826.1700189,2025-01-01
CUS_0x243a,38456.2,2797.348348,6,4,9,2,"Not Specified, and Mortgage Loan",29,18,5.7,3,Standard,313.26,40.81772147,24 Years and 10 Months,No,328.9018257,81.08513738,High_spent_Medium_value_payments,438.0163552,2025-01-01
