Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1108,117499.47,9780.6225,4,5,8,0,,10,8,8.32,4,Good,337.9,30.61812257,30 Years and 8 Months,No,0.0,334.3979771,Low_spent_Medium_value_payments,923.6642729,2024-07-01
CUS_0x13b5,17931.375,1633.28125,6,6,16,3,"Auto Loan, Not Specified, and Mortgage Loan",22,8,8.3,3,_,51.82,30.06874118,16 Years and 11 Months,No,43.58458276,160.9510785,Low_spent_Small_value_payments,248.7924637,2024-07-01
CUS_0x13b8,18341.47,1323.455833,2,3,6,0,,4,6,5.93,6,Good,1300.64,38.68624106,18 Years and 5 Months,No,0.0,98.06490155,Low_spent_Medium_value_payments,314.2806818,2024-07-01
CUS_0x144f,74346.44,6134.536667,7,10,25,8,"Not Specified, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Student Loan, and Credit-Builder Loan",62,18,6.52,15,_,2684.09,30.2311158,10 Years and 4 Months,Yes,303.4732714,77.59476206,High_spent_Large_value_payments,472.3856332,2024-07-01
CUS_0x14ec,35180.42,2695.701667,5,7,12,2,"Mortgage Loan, and Mortgage Loan",16,0,7.2,2,Good,33.8,32.76956004,25 Years and 8 Months,No,44.60716115,209.2001022,Low_spent_Large_value_payments,285.7629034,2024-07-01
CUS_0x1595,30509.4,2321.45,5,7,8,4,"Debt Consolidation Loan, Not Specified, Mortgage Loan, and Mortgage Loan",7,14,10.95,6,_,1496.06,24.82668375,20 Years and 5 Months,Yes,66.36791773,102.2931655,!@9#%8,343.4839168,2024-07-01
CUS_0x15ec,21487.835,1602.652917,1,2,6,3,"Home Equity Loan, Student Loan, and Not Specified",11,13,2.93,3,_,425.9,30.09980224,25 Years and 6 Months,NM,41.00638371,__10000__,Low_spent_Medium_value_payments,326.7711143,2024-07-01
CUS_0x16fd,10227.53,987.2941667,9,6,22,6,"Payday Loan, Mortgage Loan, Auto Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",24,20,2.38,8,_,1610.77,36.60535915,8 Years and 4 Months,Yes,42.27073229,124.961377,Low_spent_Medium_value_payments,262.1127607,2024-07-01
CUS_0x183d,7005.93,835.8275,10,7,30,6,"Student Loan, Payday Loan, Home Equity Loan, Payday Loan, Auto Loan, and Student Loan",21,9,8.49,9,Standard,1703.39,26.1786963,11 Years and 5 Months,NM,18.67290936,92.44429644,Low_spent_Small_value_payments,262.4655442,2024-07-01
CUS_0x183e,19191.52,1872.293333,8,5,19,8,"Credit-Builder Loan, Personal Loan, Not Specified, Student Loan, Auto Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",39,22,17.9,13,_,2571.56,25.09971567,1 Years and 5 Months,Yes,105.2776836,153.4614268,Low_spent_Large_value_payments,198.4902229,2024-07-01
CUS_0x1a56,16662.535,1464.544583,4,5,19,7,"Mortgage Loan, Student Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Student Loan",21,17_,13.17,6,_,1384.8,23.18410655,11 Years and 4 Months,Yes,88.45540374,76.9869352,Low_spent_Small_value_payments,271.0121194,2024-07-01
CUS_0x1abe,14909.4,1177.45,6,7,24,2,"Not Specified, and Credit-Builder Loan",19,12,16.49,8,Standard,1992.2,23.21863897,11 Years and 6 Months,Yes,13.06930851,101.3700237,Low_spent_Small_value_payments,293.3056678,2024-07-01
CUS_0x1b02,12743.995,1271.999583,3,4,8,2,"Student Loan, and Personal Loan",28,12,7.22,6,Standard,998.95,26.19808897,24 Years and 2 Months,No,12.86726798,46.82978811,Low_spent_Medium_value_payments,347.5029022,2024-07-01
CUS_0x1b41,19910.51,1622.209167,9,10,15,5,"Home Equity Loan, Payday Loan, Home Equity Loan, Mortgage Loan, and Auto Loan",59,24,_,16,Bad,3957.01,31.60464441,6 Years and 2 Months,Yes,57.67071368,23.60906901,High_spent_Large_value_payments,320.941134,2024-07-01
CUS_0x1b85,36228.12,3105.01,3,7,3,2,"Credit-Builder Loan, and Not Specified",6,3,11.62,5,_,1475.78,33.74617364,27 Years and 9 Months,No,39.04583087,101.7243259,Low_spent_Medium_value_payments,449.7308433,2024-07-01
CUS_0x1bb7,9022.16,1045.846667,6,9,23,7,"Payday Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Personal Loan, and Mortgage Loan",25,18,3.93,11,Bad,1682.25,22.49594004,12 Years and 0 Months,Yes,41.6112072,135.935743,Low_spent_Small_value_payments,217.0377165,2024-07-01
CUS_0x1c82,62719.36,5315.613333,1,7,1,2,"Payday Loan, and Student Loan",13,3,5.15,5,Good,73.8,32.78619654,30 Years and 5 Months,No,58.31563823,264.1783347,Low_spent_Small_value_payments,499.0673604,2024-07-01
CUS_0x1cd5,80182.28,6684.856667,4,4,9,1,Home Equity Loan,7,8,3.9,4,Standard,645.51,41.85532145,32 Years and 3 Months,No,36.0389546,171.1755762,High_spent_Medium_value_payments,711.2711359,2024-07-01
CUS_0x1dbb,7187.17,488.9308333,8,8,22,5,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Not Specified",32,26,15.44,9,Bad,1438.65,37.87554864,8 Years and 3 Months,Yes,26.82521296,49.21408453,Low_spent_Medium_value_payments,252.8537858,2024-07-01
CUS_0x1dd3,68484.44,5684.036667,5,7,5,5,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Home Equity Loan",16,20,12.52,8,_,105.41,37.66204647,12 Years and 8 Months,Yes,225.5356673,308.5343458,Low_spent_Medium_value_payments,314.3336535,2024-07-01
CUS_0x1e8d,29146.6,2561.883333,4,3,12,2,"Payday Loan, and Payday Loan",7,9,2.79,7,_,179.48,35.06000715,18 Years and 4 Months,No,26.24171487,177.7499432,Low_spent_Large_value_payments,322.1966752,2024-07-01
CUS_0x1eae,21421.73,1689.144167,5,3,17,4,"Mortgage Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",18,13,9.11,1776,Standard,1378.89,32.19606265,22 Years and 2 Months,No,47.62902008,30.0443377,High_spent_Small_value_payments,351.2410589,2024-07-01
CUS_0x1ebc,122307.96,10230.33,1,5,6,0,,1,7,2.31,5,Good,630.24,30.30199892,27 Years and 3 Months,No,0.0,120.0780397,High_spent_Large_value_payments,1103.286335,2024-07-01
CUS_0x1fc1,31501.87,2482.155833,5,3,16,2,"Home Equity Loan, and Personal Loan",23,13,15.25,3,Standard,333.02,38.01331494,30 Years and 3 Months,NM,37.42615839,47.71992415,High_spent_Small_value_payments,423.0695008,2024-07-01
