Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1044,33441.59,2748.799167,2,4,1,0,,1,4,9.58,5,_,154.96,35.98410854,31 Years and 11 Months,No,0.0,229.5322607,Low_spent_Small_value_payments,335.347656,2023-06-01
CUS_0x104e,19180.87,1688.405833,8,4,18,4,"Debt Consolidation Loan, Auto Loan, Payday Loan, and Payday Loan",5,17,9.32,6,Standard,1127.57,29.46533772,25 Years and 2 Months,No,57.36421101,107.9832273,High_spent_Small_value_payments,263.4931451,2023-06-01
CUS_0x105c,127617.6,10596.8,0,4,5,3,"Not Specified, Mortgage Loan, and Payday Loan",3,6,12.22,0,Good,542.91,39.87736764,24 Years and 4 Months,No,211.054606,__10000__,High_spent_Medium_value_payments,861.6006704,2023-06-01
CUS_0x10ee,12660.16,909.0133333,5,7,15,0,,8,14,15.1,2,Standard,456.02,33.46263116,25 Years and 4 Months,No,0.0,__10000__,!@9#%8,338.2549367,2023-06-01
CUS_0x1136,37360.94,2864.411667,10,5,33,5,"Home Equity Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",44,12,_,11,Standard,1271.23,36.19634556,11 Years and 10 Months,Yes,93.34174657,254.4781039,Low_spent_Small_value_payments,228.6213162,2023-06-01
CUS_0x1154,7645.095_,632.09125,9,9,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",42,18,21.14,10,Bad,2869.83,24.63934638,12 Years and 2 Months,Yes,17.48785105,48.62391276,Low_spent_Small_value_payments,287.0973612,2023-06-01
CUS_0x1156,10060.015,1103.334583,3,9,17,6,"Student Loan, Student Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Payday Loan",18,12,9.29,15,Standard,1971.81,26.65609994,10 Years and 10 Months,Yes,32.28432277,72.275562,High_spent_Small_value_payments,265.7735736,2023-06-01
CUS_0x119e,63601.48,5400.123333,3,7,15,6,"Auto Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan, and Not Specified",26,13,19.49,6,Standard,1191.91,25.704062,19 Years and 9 Months,Yes,184.6916346,121.5170424,High_spent_Large_value_payments,473.8036564,2023-06-01
CUS_0x128e,20232.11,1918.009167,5,3,6,5,"Mortgage Loan, Payday Loan, Auto Loan, Not Specified, and Mortgage Loan",9,20,15.86,7,Standard,1104.6,29.79703172,9 Years and 4 Months,Yes,48.65776555,126.7879694,Low_spent_Large_value_payments,286.3551817,2023-06-01
CUS_0x1319,138613.48,11706.12333,7,5,10,3,"Personal Loan, Personal Loan, and Personal Loan",19,20,6.49,4,_,768.69,31.69324508,17 Years and 10 Months,No,182.1762394,409.1683043,High_spent_Small_value_payments,839.2677896,2023-06-01
CUS_0x1329,160573.56,13293.13,1,2,8,1,Mortgage Loan,12,3,2.01,4,Good,551.26,38.73971092,19 Years and 10 Months,No,121.1789374,386.7841063,High_spent_Medium_value_payments,1071.349956,2023-06-01
CUS_0x142f,17250.52,1682.543333,1,6,10,3,"Personal Loan, Payday Loan, and Mortgage Loan",15,5,4.86,1,_,1308.31,24.91900237,30 Years and 1 Months,No,24.3258823,132.8071785,Low_spent_Large_value_payments,281.1212726,2023-06-01
CUS_0x145c,41588.74,3201.728333,5,3,7,2,"Debt Consolidation Loan, and Personal Loan",14,6,8.95,6,Good,630.25,37.95536601,26 Years and 11 Months,No,61.94286576,48.67601884,High_spent_Medium_value_payments,459.5539487,2023-06-01
CUS_0x149e,78156.39,6526.0325,5,259,8,4_,"Home Equity Loan, Student Loan, Credit-Builder Loan, and Personal Loan",9,18,6.34,4,_,884.79,29.80776345,24 Years and 6 Months,No,154.7981384,651.110395,Low_spent_Medium_value_payments,126.6947166,2023-06-01
CUS_0x14ca,122028.48,9899.04,2,7,8,3,"Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",28,11,10.35,9,Good,53.04,35.70741541,25 Years and 10 Months,No,290.5185372,79.7724499,High_spent_Large_value_payments,859.6130129,2023-06-01
CUS_0x157a,59662.98,4777.915,7,4,16,3_,"Auto Loan, Mortgage Loan, and Mortgage Loan",24,8,8.59,6,Standard,634.86,25.96965326,6 Years and 3 Months,Yes,85.60171471,__10000__,High_spent_Medium_value_payments,451.4414033,2023-06-01
CUS_0x1585,18426.025,1513.502083,6,6,14,6,"Not Specified, Home Equity Loan, Payday Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",13,19_,9.67,9,Standard,364.1,38.23391523,12 Years and 9 Months,Yes,78.42828579,55.72311537,!@9#%8,297.1988072,2023-06-01
CUS_0x1664,29375.68_,2728.973333,4,8,27,6,"Personal Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, and Payday Loan",5,12,12.26,15,Standard,1985.59,31.77105108,19 Years and 4 Months,Yes,90.86095344,119.519619,High_spent_Small_value_payments,391.7656496,2023-06-01
CUS_0x166c,43016.7,3853.725,7,7,27,6,"Payday Loan, Personal Loan, Personal Loan, Not Specified, Student Loan, and Home Equity Loan",60,11,18.66,10,Standard,2136.77,31.04832952,12 Years and 0 Months,NM,131.2489537,100.8378171,High_spent_Medium_value_payments,403.2857292,2023-06-01
CUS_0x1698,9221.875,598.4895833,6,5,34,4,"Auto Loan, Debt Consolidation Loan, Personal Loan, and Not Specified",40,16,16.48,11,Standard,2374.03,35.23851291,16 Years and 4 Months,NM,28.98776262,66.92892025,Low_spent_Small_value_payments,253.9322755,2023-06-01
CUS_0x16a2,119680.56,9906.38,8,4,17,4,"Mortgage Loan, Payday Loan, Student Loan, and Home Equity Loan",17,14,3.61,4,Standard,871.69,40.45281317,23 Years and 5 Months,NM,330.5792665,153.0066253,High_spent_Large_value_payments,747.0521083,2023-06-01
CUS_0x16d9,18485.235,1469.43625,8,4,3,4,"Student Loan, Not Specified, Credit-Builder Loan, and Credit-Builder Loan",13,14,6.33,6,_,395.45,24.75672187,22 Years and 10 Months,No,52.90096407,118.5206382,Low_spent_Small_value_payments,265.5220228,2023-06-01
CUS_0x1766,17849,1490.416667,6,6,15,7,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Personal Loan, Personal Loan, and Not Specified",15,24,22.44,15,Bad,4522.59,29.68565175,10 Years and 5 Months,Yes,88.00557838,187.0008695,Low_spent_Small_value_payments,164.0352188,2023-06-01
CUS_0x17e0,18250.52,1403.876667,9,8,33,8,"Auto Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Personal Loan, Home Equity Loan, Payday Loan, and Not Specified",31,21,28.48,9,Bad,4457.6,36.69506828,7 Years and 8 Months,Yes,89.36053069,77.3491343,!@9#%8,233.6780017,2023-06-01
CUS_0x17ef,83947.72,7167.643333,5,4,9,3,"Not Specified, Student Loan, and Payday Loan",6,-1,4.19,0,_,954.9,39.79534936,27 Years and 3 Months,No,176.4837183,237.8918892,Low_spent_Medium_value_payments,582.3887259,2023-06-01
CUS_0x17fe,31135.37,2500.614167,3,5,9,0,,25,6,4.52,2,Good,1112.57,35.57921254,28 Years and 2 Months,NM,0.0,175.4047138,Low_spent_Small_value_payments,364.6567029,2023-06-01
CUS_0x1810,57651.98,4702.979023,4,5,7,3,"Mortgage Loan, Mortgage Loan, and Not Specified",15,3,6.17,3,Good,568.45,25.92319315,30 Years and 4 Months,No,500.1088093,270.0629083,!@9#%8,366.4140925,2023-06-01
CUS_0x18c5,140947.8,11496.65,5,7,5,2,"Personal Loan, and Credit-Builder Loan",9,2438,8.08,9,Standard,1348.57,27.62514672,19 Years and 5 Months,Yes,224.2138181,432.9637494,Low_spent_Large_value_payments,762.4874325,2023-06-01
CUS_0x18c6,35728.54,3096.378333,7,7,11,3,"Mortgage Loan, Student Loan, and Not Specified",8,15,8.87,2,Standard,1229.33,36.41906572,22 Years and 9 Months,No,58.72947069,177.9675743,Low_spent_Small_value_payments,362.9407883,2023-06-01
CUS_0x1972,54858.75,4327.5625,7,7,16,5,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",4,19,11.74,5,Standard,2229.82,36.64016446,20 Years and 0 Months,Yes,144.2991584,170.1765369,High_spent_Medium_value_payments,368.2805548,2023-06-01
CUS_0x199a,73446.68,6101.556667,3,7,10,1,Payday Loan,9,0,10.01,3,Good,685.36,29.27197053,30 Years and 5 Months,No,32.02358981,117.1111782,High_spent_Medium_value_payments,573.4696779,2023-06-01
CUS_0x1a2a,72002.56,6096.213333,8,7,13,2,"Mortgage Loan, and Credit-Builder Loan",8,18,13.53,7,Standard,1021.82,39.13621871,19 Years and 5 Months,Yes,92.23327755,70.74701327,!@9#%8,686.6410425,2023-06-01
CUS_0x1a2f,152340.56,12568.04667,5,4,8,4_,"Credit-Builder Loan, Student Loan, Student Loan, and Credit-Builder Loan",12,12,7.66,6,_,329.18,37.67519601,26 Years and 10 Months,NM,422.7939489,275.5957915,High_spent_Large_value_payments,798.4149263,2023-06-01
CUS_0x1a4a,12162.055,805.5045833,5,7,13,3_,"Auto Loan, Home Equity Loan, and Payday Loan",22,11,10.84,4,Standard,1179.95,37.26939182,30 Years and 10 Months,Yes,27.80687832,10.35874106,High_spent_Large_value_payments,282.3848389,2023-06-01
CUS_0x1aa4,100192.32,8171.36,8,4,5,4,"Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",12,9,7.98,3,Standard,1221.55,39.13432719,25 Years and 5 Months,Yes,167.4736554,122.4901541,High_spent_Large_value_payments,767.1721905,2023-06-01
CUS_0x1aee,100465.14,8279.095,4,3,11,0,,2,13,7.16,2,Good,990.2,31.26731211,32 Years and 10 Months,No,0.0,409.2422461,Low_spent_Medium_value_payments,698.6672539,2023-06-01
CUS_0x1bbb,13164.265,1034.022083,6,4,8,7,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Personal Loan, Home Equity Loan, and Home Equity Loan",27,15,15.24,6,Standard,697.28,26.57893038,12 Years and 0 Months,Yes,64.61912692,69.66533285,Low_spent_Small_value_payments,259.1177486,2023-06-01
CUS_0x1c1a,34144.14,3029.345,4,3,15,7,"Not Specified, Personal Loan, Home Equity Loan, Personal Loan, Home Equity Loan, Not Specified, and Home Equity Loan",27,11,16.5,12,_,203.04,31.99745437,5 Years and 8 Months,Yes,134.8139223,57.8976173,High_spent_Small_value_payments,370.2229604,2023-06-01
