Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1015,46951.02,3725.585,7,4,16,0,,8,9,15.83,9,Standard,340.22,38.68223175,21 Years and 5 Months,NM,0.0,437.4339946,Low_spent_Small_value_payments,225.1245054,2023-08-01
CUS_0x1032,60410.94,5274.245,4,7,17,4,"Student Loan, Home Equity Loan, Not Specified, and Payday Loan",24,9,10.65,9,Standard,1852.86,31.80839554,16 Years and 3 Months,Yes,149.9263874,481.4927769,!@9#%8,176.0053357,2023-08-01
CUS_0x106f,134035.08,11102.59,0,5,10,2,"Home Equity Loan, and Mortgage Loan",6,7,5.32,8,Good,767.91,31.12893782,24 Years and 11 Months,No,143.483732,1075.33851,Low_spent_Medium_value_payments,171.4367576,2023-08-01
CUS_0x11c0,14527.455,964.62125,3,3,4,4,"Debt Consolidation Loan, Student Loan, Auto Loan, and Home Equity Loan",19,3,6.31,2,Good,321.05,32.3885564,19 Years and 10 Months,No,41.69544479,49.38309899,Low_spent_Small_value_payments,295.3835812,2023-08-01
CUS_0x1255,38670.08,3459.506667,4,5,3,-100,Credit-Builder Loan,9,2,3.78,2,Good,632.29,38.66287048,22 Years and 8 Months,No,23.92376088,238.1088704,High_spent_Small_value_payments,343.9180354,2023-08-01
CUS_0x12ea,38980.76,3172.396667,8,8,25,9,"Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Personal Loan",27,17,16.43,10,Bad,2927.1,40.39762433,3 Years and 11 Months,Yes,167.536749,78.63531026,High_spent_Medium_value_payments,321.0676074,2023-08-01
CUS_0x1326,8658.18,637.515,10,7,22,-100,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Not Specified, Debt Consolidation Loan, and Student Loan",19,21,8.68,14,Bad,2599.69,37.50408407,7 Years and 5 Months,Yes,36.69578385,80.36112356,Low_spent_Small_value_payments,236.6945926,2023-08-01
CUS_0x136c,120644.88,10043.74,4,6,7,4,"Student Loan, Student Loan, Not Specified, and Credit-Builder Loan",1,6,10.49,1,Good,1437.99,41.94258015,18 Years and 1 Months,No,257.8997926,80.47305213,High_spent_Large_value_payments,906.0011553,2023-08-01
CUS_0x138f,20483.84,1811.986667,7,7,32,8,"Student Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",44,22,4.75,6,Bad,2469.37,31.26989052,9 Years and 5 Months,Yes,106.1300323,213.8444322,!@9#%8,151.2242021,2023-08-01
CUS_0x13e7,57792.3,4665.025,8,9,29,3,"Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",18,8,19.07,8,Standard,1938.26,29.15798682,11 Years and 0 Months,Yes,133.8196249,56.90841863,High_spent_Medium_value_payments,525.7744565,2023-08-01
CUS_0x143a,165798.2,14104.51667,2,5,5,1,Payday Loan,14,12,3.71,5,Good,1022.71,48.19982398,18 Years and 4 Months,No,117.1762554,293.6238144,High_spent_Medium_value_payments,1249.651597,2023-08-01
CUS_0x1453,10682.245,689.1870833,7,6,6,4,"Personal Loan, Student Loan, Personal Loan, and Mortgage Loan",18,18,_,0,_,1269.6,27.88450632,27 Years and 6 Months,No,17.93363425,21.97550857,Low_spent_Medium_value_payments,309.0095655,2023-08-01
CUS_0x1471,31061.8,2534.483333,5,7,10,4,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Payday Loan",13,6,6.13,8,Standard,157.62,27.36324665,17 Years and 5 Months,No,76.88013523,36.22169527,High_spent_Medium_value_payments,390.3465028,2023-08-01
CUS_0x14cf,13618.87,1332.905833,4,3,11,0,,10,18,8.18,0,Good,1480.87,31.49544304,31 Years and 10 Months,No,0.0,55.29881119,High_spent_Small_value_payments,337.9917721,2023-08-01
